Tag ID,Timestamp,X,Y,Z,Temp. (°C),Press. (mBar)
271,10-04-2024 22:46:07.000,0.06252,-0.87528,0.43764,12.65,0.13
271,10-04-2024 22:46:07.040,-0.06502,-0.9378,0.3076,,
271,10-04-2024 22:46:07.080,-0.13504,-0.9378,0.18256,,
271,10-04-2024 22:46:07.120,-0.24258,-0.9378,0.13254,,
271,10-04-2024 22:46:07.160,-0.19756,-0.9278,0.18756,,
271,10-04-2024 22:46:07.200,-0.25008,-0.88778,0.20006,,
271,10-04-2024 22:46:07.240,-0.26508,-0.9228,0.28009,,
271,10-04-2024 22:46:07.280,-0.27759,-0.85777,0.39263,,
271,10-04-2024 22:46:07.320,-0.16755,-0.83277,0.45765,,
271,10-04-2024 22:46:07.360,-0.12504,-0.89779,0.52267,,
271,10-04-2024 22:46:07.400,-0.12504,-0.91279,0.53767,,
271,10-04-2024 22:46:07.440,-0.09753,-0.87528,0.50016,,
271,10-04-2024 22:46:07.480,-0.06252,-0.84527,0.53017,,
271,10-04-2024 22:46:07.520,-0.03001,-0.87778,0.56268,,
271,10-04-2024 22:46:07.560,-0.07002,-0.90279,0.42264,,
271,10-04-2024 22:46:07.600,-0.20006,-0.91279,0.27509,,
271,10-04-2024 22:46:07.640,-0.25008,-0.89779,0.21007,,
271,10-04-2024 22:46:07.680,-0.29259,-0.91779,0.18756,,
271,10-04-2024 22:46:07.720,-0.3126,-0.9378,0.18756,,
271,10-04-2024 22:46:07.760,-0.26508,-0.9378,0.18756,,
271,10-04-2024 22:46:07.800,-0.25008,-0.9378,0.18756,,
271,10-04-2024 22:46:07.840,-0.3026,-0.9378,0.18756,,
271,10-04-2024 22:46:07.880,-0.3126,-0.9378,0.18756,,
271,10-04-2024 22:46:07.920,-0.3126,-0.9378,0.3026,,
271,10-04-2024 22:46:07.960,-0.3126,-0.87528,0.37512,,
271,10-04-2024 22:46:08.000,-0.18756,-0.87528,0.43764,12.72,0.45
271,10-04-2024 22:46:08.040,-0.18756,-0.87528,0.3126,,
271,10-04-2024 22:46:08.080,-0.18756,-0.87528,0.3126,,
271,10-04-2024 22:46:08.120,-0.18756,-0.87528,0.37512,,
271,10-04-2024 22:46:08.160,-0.06252,-0.9378,0.3126,,
271,10-04-2024 22:46:08.200,-0.18756,-1.00032,0.12504,,
271,10-04-2024 22:46:08.240,-0.3126,-0.9378,0.12504,,
271,10-04-2024 22:46:08.280,-0.25008,-0.9378,0.12504,,
271,10-04-2024 22:46:08.320,-0.43764,-0.9378,0.06252,,
271,10-04-2024 22:46:08.360,-0.25008,-0.9378,0.12504,,
271,10-04-2024 22:46:08.400,-0.25008,-0.9378,0.06252,,
271,10-04-2024 22:46:08.440,-0.25008,-0.9378,0.06252,,
271,10-04-2024 22:46:08.480,-0.25008,-1.00032,0.06252,,
271,10-04-2024 22:46:08.520,-0.25008,-1.00032,0.12504,,
271,10-04-2024 22:46:08.560,-0.3126,-0.9378,0.12504,,
271,10-04-2024 22:46:08.600,-0.18756,-0.9378,0.25008,,
271,10-04-2024 22:46:08.640,-0.18756,-0.9378,0.3126,,
271,10-04-2024 22:46:08.680,-0.12504,-0.9378,0.25008,,
271,10-04-2024 22:46:08.720,-0.18756,-0.9378,0.25008,,
271,10-04-2024 22:46:08.760,-0.18756,-0.9378,0.3126,,
271,10-04-2024 22:46:08.800,0,-0.9378,0.3126,,
271,10-04-2024 22:46:08.840,-0.25008,-1.00032,0.18756,,
271,10-04-2024 22:46:08.880,-0.25008,-0.9378,0.12504,,
271,10-04-2024 22:46:08.920,-0.25008,-1.00032,0.06252,,
271,10-04-2024 22:46:08.960,-0.25008,-1.00032,0,,
271,10-04-2024 22:46:09.000,-0.25008,-0.9378,0,12.79,0.8
271,10-04-2024 22:46:09.040,-0.25008,-1.00032,0,,
271,10-04-2024 22:46:09.080,-0.37512,-1.00032,0.06252,,
271,10-04-2024 22:46:09.120,-0.25008,-1.00032,0,,
271,10-04-2024 22:46:09.160,-0.37512,-1.06284,0.06252,,
271,10-04-2024 22:46:09.200,-0.3126,-0.9378,0.12504,,
271,10-04-2024 22:46:09.240,-0.25008,-0.9378,0.18756,,
271,10-04-2024 22:46:09.280,-0.18756,-0.9378,0.3126,,
271,10-04-2024 22:46:09.320,-0.12504,-0.9378,0.3126,,
271,10-04-2024 22:46:09.360,-0.12504,-0.9378,0.3126,,
271,10-04-2024 22:46:09.400,-0.18756,-0.9378,0.3126,,
271,10-04-2024 22:46:09.440,-0.18756,-0.81276,0.3126,,
271,10-04-2024 22:46:09.480,-0.12504,-0.87528,0.37512,,
271,10-04-2024 22:46:09.520,-0.06252,-1.00032,0.18756,,
271,10-04-2024 22:46:09.560,-0.3126,-0.9378,0.12504,,
271,10-04-2024 22:46:09.600,-0.25008,-0.9378,0.12504,,
271,10-04-2024 22:46:09.640,-0.25008,-0.9378,0.12504,,
271,10-04-2024 22:46:09.680,-0.25008,-1.00032,0.12504,,
271,10-04-2024 22:46:09.720,-0.3126,-0.9378,0.12504,,
271,10-04-2024 22:46:09.760,-0.3126,-0.9378,0.12504,,
271,10-04-2024 22:46:09.800,-0.37512,-1.00032,0.18756,,
271,10-04-2024 22:46:09.840,-0.3126,-0.9378,0.18756,,
271,10-04-2024 22:46:09.880,-0.25008,-0.81276,0.3126,,
271,10-04-2024 22:46:09.920,-0.25008,-0.87528,0.37512,,
271,10-04-2024 22:46:09.960,-0.18756,-0.9378,0.43764,,
271,10-04-2024 22:46:10.000,-0.18756,-0.9378,0.43764,12.85,1.12
271,10-04-2024 22:46:10.040,-0.18756,-0.9353,0.43764,,
271,10-04-2024 22:46:10.080,-0.18256,-0.87028,0.44264,,
271,10-04-2024 22:46:10.120,-0.10253,-0.83527,0.47765,,
271,10-04-2024 22:46:10.160,0.0125,-0.99032,0.29259,,
271,10-04-2024 22:46:10.200,-0.23758,-0.9253,0.20006,,
271,10-04-2024 22:46:10.240,-0.20256,-0.87528,0.23508,,
271,10-04-2024 22:46:10.280,-0.23257,-0.89279,0.18756,,
271,10-04-2024 22:46:10.320,-0.20757,-0.9378,0.20757,,
271,10-04-2024 22:46:10.360,-0.25008,-0.9378,0.25008,,
271,10-04-2024 22:46:10.400,-0.25008,-0.96281,0.25008,,
271,10-04-2024 22:46:10.440,-0.27759,-0.97281,0.27759,,
271,10-04-2024 22:46:10.480,-0.28259,-0.90779,0.37262,,
271,10-04-2024 22:46:10.520,-0.21757,-0.84277,0.43764,,
271,10-04-2024 22:46:10.560,-0.15255,-0.84777,0.50766,,
271,10-04-2024 22:46:10.600,-0.12504,-0.91279,0.52517,,
271,10-04-2024 22:46:10.640,-0.04501,-0.89779,0.50016,,
271,10-04-2024 22:46:10.680,-0.04251,-0.87528,0.45765,,
271,10-04-2024 22:46:10.720,-0.06252,-0.83027,0.48265,,
271,10-04-2024 22:46:10.760,-0.015,-0.86028,0.54768,,
271,10-04-2024 22:46:10.800,0,-0.9253,0.41263,,
271,10-04-2024 22:46:10.840,-0.10503,-0.9378,0.27009,,
271,10-04-2024 22:46:10.880,-0.07002,-0.88278,0.36012,,
271,10-04-2024 22:46:10.920,-0.17756,-0.87528,0.26008,,
271,10-04-2024 22:46:10.960,-0.18756,-0.87528,0.3126,,
271,10-04-2024 22:46:11.000,-0.3126,-0.87528,0.3126,12.91,1.42
271,10-04-2024 22:46:11.040,-0.56268,-0.9378,0.37512,,
271,10-04-2024 22:46:11.080,-0.12504,-0.9378,0.37512,,
271,10-04-2024 22:46:11.120,-0.3126,-0.87528,0.37512,,
