Tag ID,Timestamp,X,Y,Z,Temp. (°C),Press. (mBar)
83,09-27-2024 16:01:09.000,-0.6252,0.6252,-0.25008,13.05,0.1
83,09-27-2024 16:01:09.040,-0.6227,0.68772,-0.12254,,
83,09-27-2024 16:01:09.080,-0.56268,0.68772,-0.06752,,
83,09-27-2024 16:01:09.120,-0.57018,0.68772,-0.11754,,
83,09-27-2024 16:01:09.160,-0.6252,0.68772,-0.07252,,
83,09-27-2024 16:01:09.200,-0.6377,0.68772,-0.12504,,
83,09-27-2024 16:01:09.240,-0.68772,0.68772,-0.11004,,
83,09-27-2024 16:01:09.280,-0.68772,0.70523,-0.06252,,
83,09-27-2024 16:01:09.320,-0.66771,0.73023,-0.08253,,
83,09-27-2024 16:01:09.360,-0.6252,0.71023,-0.10253,,
83,09-27-2024 16:01:09.400,-0.6252,0.75024,-0.08753,,
83,09-27-2024 16:01:09.440,-0.6252,0.75024,-0.12504,,
83,09-27-2024 16:01:09.480,-0.6252,0.75024,-0.12504,,
83,09-27-2024 16:01:09.520,-0.6252,0.75024,-0.19006,,
83,09-27-2024 16:01:09.560,-0.6252,0.78525,-0.21507,,
83,09-27-2024 16:01:09.600,-0.6252,0.81276,-0.22507,,
83,09-27-2024 16:01:09.640,-0.58519,0.77275,-0.33011,,
83,09-27-2024 16:01:09.680,-0.56268,0.83527,-0.33261,,
83,09-27-2024 16:01:09.720,-0.51767,0.87528,-0.26759,,
83,09-27-2024 16:01:09.760,-0.50016,0.82776,-0.25008,,
83,09-27-2024 16:01:09.800,-0.50016,0.86278,-0.25008,,
83,09-27-2024 16:01:09.840,-0.55268,0.87528,-0.19756,,
83,09-27-2024 16:01:09.880,-0.50766,0.87528,-0.13254,,
83,09-27-2024 16:01:09.920,-0.50016,0.87528,-0.12504,,
83,09-27-2024 16:01:09.960,-0.50016,0.87528,0,,
83,09-27-2024 16:01:10.000,-0.50016,0.87528,0.06252,13.26,0.55
83,09-27-2024 16:01:10.040,-0.43764,0.87528,0.18756,,
83,09-27-2024 16:01:10.080,-0.50016,0.87528,0.18756,,
83,09-27-2024 16:01:10.120,-0.43764,0.87528,0.12504,,
83,09-27-2024 16:01:10.160,-0.43764,0.81276,0.12504,,
83,09-27-2024 16:01:10.200,-0.43764,0.87528,0.06252,,
83,09-27-2024 16:01:10.240,-0.50016,0.87528,0.06252,,
83,09-27-2024 16:01:10.280,-0.50016,0.87528,-0.06252,,
83,09-27-2024 16:01:10.320,-0.50016,0.87528,-0.06252,,
83,09-27-2024 16:01:10.360,-0.43764,0.81276,-0.12504,,
83,09-27-2024 16:01:10.400,-0.50016,0.81276,-0.06252,,
83,09-27-2024 16:01:10.440,-0.50016,0.81276,-0.18756,,
83,09-27-2024 16:01:10.480,-0.50016,0.81276,-0.25008,,
83,09-27-2024 16:01:10.520,-0.43764,0.87528,-0.37512,,
83,09-27-2024 16:01:10.560,-0.43764,0.87528,-0.43764,,
83,09-27-2024 16:01:10.600,-0.37512,0.87528,-0.43764,,
83,09-27-2024 16:01:10.640,-0.37512,0.87528,-0.43764,,
83,09-27-2024 16:01:10.680,-0.43764,0.81276,-0.43764,,
83,09-27-2024 16:01:10.720,-0.37512,0.87528,-0.50016,,
83,09-27-2024 16:01:10.760,-0.3126,0.87528,-0.50016,,
83,09-27-2024 16:01:10.800,-0.37512,0.87528,-0.43764,,
83,09-27-2024 16:01:10.840,-0.37512,0.87528,-0.50016,,
83,09-27-2024 16:01:10.880,-0.3126,0.87528,-0.43764,,
83,09-27-2024 16:01:10.920,-0.37512,0.87528,-0.37512,,
83,09-27-2024 16:01:10.960,-0.37512,0.81276,-0.3126,,
83,09-27-2024 16:01:11.000,-0.43764,0.81276,-0.25008,13.44,0.98
83,09-27-2024 16:01:11.040,-0.43764,0.81276,-0.25008,,
83,09-27-2024 16:01:11.080,-0.43764,0.81276,-0.25008,,
83,09-27-2024 16:01:11.120,-0.37512,0.87528,-0.18756,,
83,09-27-2024 16:01:11.160,-0.37512,0.87528,-0.25008,,
83,09-27-2024 16:01:11.200,-0.37512,0.87528,-0.25008,,
83,09-27-2024 16:01:11.240,-0.43764,0.81276,-0.37512,,
83,09-27-2024 16:01:11.280,-0.37512,0.81276,-0.50016,,
83,09-27-2024 16:01:11.320,-0.37512,0.81276,-0.50016,,
83,09-27-2024 16:01:11.360,-0.37512,0.87528,-0.56268,,
83,09-27-2024 16:01:11.400,-0.37512,0.87528,-0.56268,,
83,09-27-2024 16:01:11.440,-0.37512,0.87528,-0.6252,,
83,09-27-2024 16:01:11.480,-0.3126,0.87528,-0.6252,,
83,09-27-2024 16:01:11.520,-0.12504,0.81276,-0.6252,,
83,09-27-2024 16:01:11.560,-0.3126,0.81276,-0.56268,,
83,09-27-2024 16:01:11.600,-0.25008,0.87528,-0.50016,,
83,09-27-2024 16:01:11.640,-0.37512,0.87528,-0.50016,,
83,09-27-2024 16:01:11.680,-0.3126,0.75024,-0.56268,,
83,09-27-2024 16:01:11.720,-0.37512,0.75024,-0.3126,,
83,09-27-2024 16:01:11.760,-0.43764,0.75024,-0.3126,,
83,09-27-2024 16:01:11.800,-0.43764,0.75024,-0.25008,,
83,09-27-2024 16:01:11.840,-0.56268,0.68772,-0.12504,,
83,09-27-2024 16:01:11.880,-0.56268,0.75024,-0.12504,,
83,09-27-2024 16:01:11.920,-0.50016,0.75024,-0.12504,,
83,09-27-2024 16:01:11.960,-0.56268,0.75024,-0.12504,,
83,09-27-2024 16:01:12.000,-0.6252,0.75024,-0.12504,13.61,1.36
83,09-27-2024 16:01:12.040,-0.6177,0.87278,-0.005,,
83,09-27-2024 16:01:12.080,-0.46265,0.81776,-0.11004,,
83,09-27-2024 16:01:12.120,-0.73524,0.86778,0.02501,,
83,09-27-2024 16:01:12.160,-0.6152,0.80276,-0.27009,,
83,09-27-2024 16:01:12.200,-0.57518,0.76274,-0.37512,,
83,09-27-2024 16:01:12.240,-0.65521,0.82776,-0.3151,,
83,09-27-2024 16:01:12.280,-0.66271,0.85777,-0.26508,,
83,09-27-2024 16:01:12.320,-0.43764,0.79275,-0.56518,,
83,09-27-2024 16:01:12.360,-0.48265,0.72773,-0.41513,,
83,09-27-2024 16:01:12.400,-0.56268,0.73774,-0.35011,,
83,09-27-2024 16:01:12.440,-0.53517,0.81276,-0.3126,,
83,09-27-2024 16:01:12.480,-0.53017,0.81276,-0.28259,,
83,09-27-2024 16:01:12.520,-0.53017,0.78025,-0.21757,,
83,09-27-2024 16:01:12.560,-0.53517,0.78525,-0.11754,,
83,09-27-2024 16:01:12.600,-0.56268,0.81276,-0.06252,,
83,09-27-2024 16:01:12.640,-0.60269,0.73273,-0.10253,,
83,09-27-2024 16:01:12.680,-0.58269,0.73023,-0.04001,,
83,09-27-2024 16:01:12.720,-0.56268,0.79525,0.04501,,
83,09-27-2024 16:01:12.760,-0.56268,0.81276,0.06252,,
83,09-27-2024 16:01:12.800,-0.56268,0.81276,0.06252,,
83,09-27-2024 16:01:12.840,-0.56268,0.76024,-0.09503,,
83,09-27-2024 16:01:12.880,-0.72773,0.75024,-0.12504,,
83,09-27-2024 16:01:12.920,-0.6352,0.80776,-0.24008,,
83,09-27-2024 16:01:12.960,-0.56268,0.81276,-0.3126,,
83,09-27-2024 16:01:13.000,-0.56268,0.68772,-0.3126,13.77,1.93
83,09-27-2024 16:01:13.040,-0.56268,0.87528,-0.43764,,
83,09-27-2024 16:01:13.080,-0.50016,0.81276,-0.37512,,
83,09-27-2024 16:01:13.120,-0.37512,0.81276,-0.37512,,
83,09-27-2024 16:01:13.160,-0.56268,0.81276,-0.3126,,
83,09-27-2024 16:01:13.200,-0.56268,0.75024,-0.25008,,
83,09-27-2024 16:01:13.240,-0.56268,0.75024,-0.25008,,
83,09-27-2024 16:01:13.280,-0.56268,0.81276,-0.18756,,
83,09-27-2024 16:01:13.320,-0.56268,0.68772,-0.12504,,
83,09-27-2024 16:01:13.360,-0.6252,0.68772,-0.06252,,
83,09-27-2024 16:01:13.400,-0.6252,0.68772,0.06252,,
83,09-27-2024 16:01:13.440,-0.6252,0.68772,0.18756,,
83,09-27-2024 16:01:13.480,-0.56268,0.75024,0.25008,,
83,09-27-2024 16:01:13.520,-0.6252,0.68772,0.25008,,
83,09-27-2024 16:01:13.560,-0.6252,0.75024,0.18756,,
83,09-27-2024 16:01:13.600,-0.6252,0.68772,0.18756,,
83,09-27-2024 16:01:13.640,-0.6252,0.75024,0.12504,,
83,09-27-2024 16:01:13.680,-0.6252,0.75024,0.12504,,
83,09-27-2024 16:01:13.720,-0.68772,0.68772,0,,
83,09-27-2024 16:01:13.760,-0.68772,0.68772,-0.06252,,
83,09-27-2024 16:01:13.800,-0.68772,0.75024,0,,
83,09-27-2024 16:01:13.840,-0.68772,0.75024,-0.06252,,
83,09-27-2024 16:01:13.880,-0.56268,0.81276,-0.18756,,
83,09-27-2024 16:01:13.920,-0.56268,0.75024,-0.12504,,
83,09-27-2024 16:01:13.960,-1.00032,0.87528,0.12504,,
83,09-27-2024 16:01:14.000,-0.75024,0.68772,0.12504,13.92,2.64
83,09-27-2024 16:01:14.040,-0.68772,0.68772,0.12504,,
83,09-27-2024 16:01:14.080,-0.9378,0.68772,0.12504,,
83,09-27-2024 16:01:14.120,-0.68772,0.68772,0.3126,,
83,09-27-2024 16:01:14.160,-0.6252,0.68772,0.3126,,
83,09-27-2024 16:01:14.200,-0.6252,0.68772,0.37512,,
83,09-27-2024 16:01:14.240,-0.6252,0.75024,0.37512,,
83,09-27-2024 16:01:14.280,-0.56268,0.68772,0.37512,,
83,09-27-2024 16:01:14.320,-0.6252,0.75024,0.3126,,
83,09-27-2024 16:01:14.360,-0.56268,0.75024,0.25008,,
83,09-27-2024 16:01:14.400,-0.6252,0.68772,0.18756,,
83,09-27-2024 16:01:14.440,-0.68772,0.75024,0.06252,,
83,09-27-2024 16:01:14.480,-1.00032,0.81276,0.3126,,
83,09-27-2024 16:01:14.520,-0.6252,0.81276,0.06252,,
83,09-27-2024 16:01:14.560,-0.56268,0.81276,-0.12504,,
83,09-27-2024 16:01:14.600,-0.56268,0.87528,0,,
83,09-27-2024 16:01:14.640,-0.56268,0.81276,0,,
83,09-27-2024 16:01:14.680,-0.6252,0.75024,0.06252,,
