Tag ID,Timestamp,X,Y,Z,Temp. (°C),Press. (mBar)
206,10-03-2024 17:18:30.000,-0.68772,-1.12536,-1.12536,11.76,0.43
206,10-03-2024 17:18:30.040,-0.12504,-0.6252,0.50016,,
206,10-03-2024 17:18:30.080,-0.3126,-0.87528,0.6252,,
206,10-03-2024 17:18:30.120,0.18756,-1.12536,0.43764,,
206,10-03-2024 17:18:30.160,0.37512,-0.9378,0.37512,,
206,10-03-2024 17:18:30.200,0.6252,-1.06284,0.12504,,
206,10-03-2024 17:18:30.240,-0.25008,-0.9378,-0.25008,,
206,10-03-2024 17:18:30.280,-0.18756,-0.6252,-0.50016,,
206,10-03-2024 17:18:30.320,0,-0.9378,-0.50016,,
206,10-03-2024 17:18:30.360,-0.50016,-0.68772,-0.3126,,
206,10-03-2024 17:18:30.400,-0.18756,-0.87528,-0.18756,,
206,10-03-2024 17:18:30.440,-0.18756,-1.12536,-0.06252,,
206,10-03-2024 17:18:30.480,0,-1.12536,0.12504,,
206,10-03-2024 17:18:30.520,-0.37512,-0.87528,0.25008,,
206,10-03-2024 17:18:30.560,-0.06252,-0.87528,0.06252,,
206,10-03-2024 17:18:30.600,0.37512,-0.87528,-0.87528,,
206,10-03-2024 17:18:30.640,-0.37512,-0.50016,-1.00032,,
206,10-03-2024 17:18:30.680,-0.75024,-0.81276,-0.50016,,
206,10-03-2024 17:18:30.720,-0.43764,-0.9378,-0.37512,,
206,10-03-2024 17:18:30.760,-0.37512,-0.75024,0.56268,,
206,10-03-2024 17:18:30.800,-0.25008,-0.68772,1.06284,,
206,10-03-2024 17:18:30.840,0.43764,-1.12536,0.37512,,
206,10-03-2024 17:18:30.880,0.43764,-1.68804,0.75024,,
206,10-03-2024 17:18:30.920,0,-0.87528,-2.1882,,
206,10-03-2024 17:18:30.960,0.18756,-0.56268,-2.37576,,
206,10-03-2024 17:18:31.000,-1.12536,-1.62552,-2.1882,11.95,0.95
206,10-03-2024 17:18:31.040,-0.50016,-0.12504,0.9378,,
206,10-03-2024 17:18:31.080,0.37512,-0.87528,1.75056,,
206,10-03-2024 17:18:31.120,0.87528,-0.9378,1.18788,,
206,10-03-2024 17:18:31.160,0.87528,-1.06284,0.56268,,
206,10-03-2024 17:18:31.200,1.37544,-2.25072,-1.06284,,
206,10-03-2024 17:18:31.240,-0.56268,-1.00032,-1.93812,,
206,10-03-2024 17:18:31.280,0.25008,-0.18756,-2.87592,,
206,10-03-2024 17:18:31.320,-0.12504,-0.9378,-2.5008,,
206,10-03-2024 17:18:31.360,-0.6252,-1.18788,-1.50048,,
206,10-03-2024 17:18:31.400,0.18756,-0.43764,0.68772,,
206,10-03-2024 17:18:31.440,0.25008,-0.68772,0.81276,,
206,10-03-2024 17:18:31.480,0.75024,-0.87528,0.75024,,
206,10-03-2024 17:18:31.520,2.68836,-1.68804,0.06252,,
206,10-03-2024 17:18:31.560,-0.50016,-0.75024,-1.81308,,
206,10-03-2024 17:18:31.600,-0.06252,-0.18756,-2.37576,,
206,10-03-2024 17:18:31.640,-0.37512,-1.37544,-1.2504,,
206,10-03-2024 17:18:31.680,0.37512,-1.12536,0.50016,,
206,10-03-2024 17:18:31.720,-0.12504,-0.18756,0.68772,,
206,10-03-2024 17:18:31.760,0.56268,-0.75024,0.81276,,
206,10-03-2024 17:18:31.800,0.43764,-1.2504,0.43764,,
206,10-03-2024 17:18:31.840,-0.25008,-1.12536,-1.37544,,
206,10-03-2024 17:18:31.880,0.25008,-0.25008,-1.563,,
206,10-03-2024 17:18:31.920,-0.3126,-0.43764,-1.8756,,
206,10-03-2024 17:18:31.960,-0.37512,-1.68804,-1.06284,,
206,10-03-2024 17:18:32.000,-0.12504,-0.56268,0.75024,12.09,1.3
206,10-03-2024 17:18:32.040,0.25008,-0.12504,0.9378,,
206,10-03-2024 17:18:32.080,0.6252,-0.56268,1.12536,,
206,10-03-2024 17:18:32.120,0.25008,-0.87528,0.87528,,
206,10-03-2024 17:18:32.160,0.06252,-1.563,-1.75056,,
206,10-03-2024 17:18:32.200,0,-0.37512,-1.8756,,
206,10-03-2024 17:18:32.240,-0.81276,-0.6252,-1.8756,,
206,10-03-2024 17:18:32.280,-0.68772,-1.43796,-1.43796,,
206,10-03-2024 17:18:32.320,-0.81276,-0.6252,0.37512,,
206,10-03-2024 17:18:32.360,-0.25008,-0.12504,0.75024,,
206,10-03-2024 17:18:32.400,0.12504,-0.68772,1.12536,,
206,10-03-2024 17:18:32.440,0.06252,-0.81276,1.00032,,
206,10-03-2024 17:18:32.480,0.25008,-1.12536,1.00032,,
206,10-03-2024 17:18:32.520,-0.18756,-0.81276,-0.9378,,
206,10-03-2024 17:18:32.560,-0.43764,-0.68772,-1.06284,,
206,10-03-2024 17:18:32.600,-1.12536,-0.68772,-0.9378,,
